Laureate 1 0 1 ﻿Nobel Derek O
, 1 1 1 Edition 2005 O
2005 1 1 1 , , O
, 1 1 0 2005 O'Reilly O
O'Reilly 0 1 1 , . O
. 1 0 0 O'Reilly HORSTMANN O
HORSTMANN 0 1 1 . , B-PER
, 1 0 1 HORSTMANN C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Big O
Big 1 1 1 , Java O
Java 1 1 1 Big , O
, 1 1 1 Java Third O
Third 1 1 1 , Edition O
Edition 1 1 1 Third . O
. 1 1 0 Edition LIANG O
LIANG 0 1 1 . , B-PER
, 1 0 1 LIANG Y. O
Y. 1 1 1 , D. I-PER
D. 1 1 1 Y. , I-PER
, 1 1 1 D. Introduction O
Introduction 1 1 0 , to O
to 0 1 1 Introduction Java O
Java 1 0 1 to Programming O
Programming 1 1 1 Java , O
, 1 1 1 Programming Sixth O
Sixth 1 1 0 , or O
or 0 1 1 Sixth Seventh O
Seventh 1 0 1 or Edition O
Edition 1 1 1 Seventh . O
. 1 1 0 Edition FLANAGAN O
FLANAGAN 0 1 1 . , B-PER
, 1 0 1 FLANAGAN D. O
D. 1 1 1 , , I-PER
, 1 1 1 D. Java O
Java 1 1 0 , in O
in 0 1 0 Java a O
a 0 0 1 in Nutshell O
Nutshell 1 0 1 a , O
, 1 1 1 Nutshell Fifth O
Fifth 1 1 1 , Edition O
Edition 1 1 1 Fifth , O
, 1 1 1 Edition 2005 O
2005 1 1 1 , , O
, 1 1 0 2005 O'Reilly O
O'Reilly 0 1 1 , . O
. 1 0 0 O'Reilly HORSTMANN O
HORSTMANN 0 1 1 . , B-PER
, 1 0 1 HORSTMANN C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Big O
Big 1 1 1 , Java O
Java 1 1 1 Big , O
, 1 1 1 Java Third O
Third 1 1 1 , Edition O
Edition 1 1 1 Third . O
. 1 1 0 Edition LIANG O
LIANG 0 1 1 . , B-PER
, 1 0 1 LIANG Y. O
Y. 1 1 1 , D. I-PER
D. 1 1 1 Y. , I-PER
, 1 1 1 D. Introduction O
Introduction 1 1 0 , to O
to 0 1 1 Introduction Java O
Java 1 0 1 to Programming O
Programming 1 1 1 Java , O
, 1 1 1 Programming Sixth O
Sixth 1 1 0 , or O
or 0 1 1 Sixth Seventh O
Seventh 1 0 1 or Edition O
Edition 1 1 1 Seventh . O
. 1 1 0 Edition FLANAGAN O
FLANAGAN 0 1 1 . , B-PER
, 1 0 1 FLANAGAN D. O
D. 1 1 1 , , I-PER
, 1 1 1 D. Java O
Java 1 1 0 , in O
in 0 1 0 Java a O
a 0 0 1 in Nutshell O
Nutshell 1 0 1 a , O
, 1 1 1 Nutshell Fifth O
Fifth 1 1 1 , Edition O
Edition 1 1 1 Fifth , O
, 1 1 1 Edition 2005 O
2005 1 1 1 , , O
, 1 1 0 2005 O'Reilly O
O'Reilly 0 1 1 , . O
. 1 0 1 O'Reilly University O
University 1 1 0 . of O
of 0 1 1 University Essex O
Essex 1 0 1 of : O
: 1 1 1 Essex : O
: 1 1 1 : Module O
Module 1 1 1 : Directory O
Directory 1 1 0 Module detail O
detail 0 1 1 Directory . O
. 1 0 0 detail myEssex O
myEssex 0 1 1 . . O
. 1 0 0 myEssex WebMail O
WebMail 0 1 1 . . O
. 1 0 1 WebMail Module O
Module 1 1 1 . Directory O
Directory 1 1 0 Module detail O
detail 0 1 1 Directory . O
. 1 0 0 detail CE153-4-AU O
CE153-4-AU 0 1 1 . : B-COR
: 1 0 0 CE153-4-AU INTRODUCTION O
INTRODUCTION 0 1 0 : TO O
TO 0 0 0 INTRODUCTION DATABASES O
DATABASES 0 0 1 TO . O
. 1 0 1 DATABASES Year O
Year 1 1 1 . : O
: 1 1 1 Year 2010/11 O
2010/11 1 1 1 : . O
. 1 1 1 2010/11 Department O
Department 1 1 1 . : O
: 1 1 1 Department Computer O
Computer 1 1 1 : Science O
Science 1 1 0 Computer and O
and 0 1 1 Science Electronic O
Electronic 1 0 1 and Engineering O
Engineering 1 1 1 Electronic ( O
( 1 1 1 Engineering School O
School 1 1 0 ( of O
of 0 1 1 School ) O
) 1 0 1 of . O
. 1 1 1 ) Essex O
Essex 1 1 0 . credit O
credit 0 1 1 Essex : O
: 1 0 1 credit 15 O
15 1 1 1 : . O
. 1 1 0 15 ECTS O
ECTS 0 1 0 . credit O
credit 0 0 1 ECTS : O
: 1 0 1 credit 7.5 O
7.5 1 1 1 : . O
. 1 1 1 7.5 Available O
Available 1 1 0 . to O
to 0 1 0 Available year( O
year( 0 0 0 to s O
s 0 0 1 year( ) O
) 1 0 0 s of O
of 0 1 0 ) study O
study 0 0 1 of : O
: 1 0 1 study . O
. 1 1 1 : Staff O
Staff 1 1 1 . Supervisor O
Supervisor 1 1 1 Staff : O
: 1 1 1 Supervisor Professor O
Professor 1 1 1 : R O
R 1 1 1 Professor Turner B-PER
Turner 1 1 1 R . I-PER
. 1 1 1 Turner Teaching O
Teaching 1 1 1 . Staff O
Staff 1 1 1 Teaching : O
: 1 1 1 Staff Professor O
Professor 1 1 1 : R O
R 1 1 1 Professor Turner B-PER
Turner 1 1 1 R . I-PER
. 1 1 1 Turner Contact O
Contact 1 1 0 . details O
details 0 1 1 Contact : O
: 1 0 1 details General O
General 1 1 1 : Office O
Office 1 1 1 General , O
, 1 1 0 Office email O
email 0 1 1 , : O
: 1 0 0 email ces-genoffice O
ces-genoffice 0 1 1 : ( O
( 1 0 0 ces-genoffice non-Essex O
non-Essex 0 1 0 ( users O
users 0 0 0 non-Essex should O
should 0 0 0 users add O
add 0 0 1 should @essex O
@essex 1 0 1 add .ac.uk O
.ac.uk 1 1 0 @essex to O
to 0 1 0 .ac.uk create O
create 0 0 0 to full O
full 0 0 0 create e-mail O
e-mail 0 0 0 full address O
address 0 0 1 e-mail ) O
) 1 0 1 address , O
, 1 1 1 ) Telephone O
Telephone 1 1 1 , 01206 O
01206 1 1 1 Telephone 872770 O
872770 1 1 1 01206 . O
. 1 1 1 872770 Module O
Module 1 1 0 . is O
is 0 1 0 Module taught O
taught 0 0 0 is during O
during 0 0 0 taught the O
the 0 0 0 during following O
following 0 0 0 the terms O
terms 0 0 1 following . O
. 1 0 1 terms Autumn O
Autumn 1 1 1 . Spring O
Spring 1 1 1 Autumn Summer O
Summer 1 1 1 Spring . O
. 1 1 1 Summer Module O
Module 1 1 1 . Description O
Description 1 1 1 Module . O
. 1 1 1 Description Learning O
Learning 1 1 1 . Outcomes O
Outcomes 1 1 1 Learning . O
. 1 1 1 Outcomes The O
The 1 1 0 . aim O
aim 0 1 0 The of O
of 0 0 0 aim this O
this 0 0 0 of module O
module 0 0 0 this is O
is 0 0 0 module to O
to 0 0 0 is provide O
provide 0 0 0 to an O
an 0 0 0 provide introduction O
introduction 0 0 0 an to O
to 0 0 0 introduction data O
data 0 0 0 to modelling O
modelling 0 0 0 data and O
and 0 0 0 modelling the O
the 0 0 0 and design O
design 0 0 0 the and O
and 0 0 0 design implementation O
implementation 0 0 0 and of O
of 0 0 0 implementation relational O
relational 0 0 0 of databases O
databases 0 0 1 relational . O
. 1 0 1 databases After O
After 1 1 0 . completing O
completing 0 1 0 After this O
this 0 0 0 completing module O
module 0 0 1 this , O
, 1 0 0 module students O
students 0 1 0 , will O
will 0 0 0 students be O
be 0 0 0 will expected O
expected 0 0 0 be to O
to 0 0 0 expected be O
be 0 0 0 to able O
able 0 0 0 be to O
to 0 0 1 able : O
: 1 0 1 to . O
. 1 1 1 : 1. O
1. 1 1 1 . Use O
Use 1 1 0 1. examples O
examples 0 1 0 Use to O
to 0 0 0 examples explain O
explain 0 0 0 to the O
the 0 0 0 explain basic O
basic 0 0 0 the terminology O
terminology 0 0 0 basic of O
of 0 0 1 terminology , O
, 1 0 0 of and O
and 0 1 0 , perform O
perform 0 0 0 and the O
the 0 0 0 perform operation O
operation 0 0 0 the associated O
associated 0 0 0 operation with O
with 0 0 1 associated , O
, 1 0 0 with sets O
sets 0 1 1 , , O
, 1 0 0 sets relations O
relations 0 1 0 , and O
and 0 0 0 relations functions O
functions 0 0 1 and . O
. 1 0 1 functions 2. O
2. 1 1 1 . Prepare O
Prepare 1 1 0 2. a O
a 0 1 0 Prepare relational O
relational 0 0 0 a schema O
schema 0 0 0 relational from O
from 0 0 0 schema a O
a 0 0 0 from conceptual O
conceptual 0 0 0 a model O
model 0 0 0 conceptual developed O
developed 0 0 0 model using O
using 0 0 0 developed the O
the 0 0 0 using entity-relationship O
entity-relationship 0 0 0 the model O
model 0 0 1 entity-relationship . O
. 1 0 1 model 3. O
3. 1 1 1 . Demonstrate O
Demonstrate 1 1 0 3. queries O
queries 0 1 0 Demonstrate in O
in 0 0 0 queries the O
the 0 0 0 in relational O
relational 0 0 0 the algebra O
algebra 0 0 1 relational . O
. 1 0 1 algebra 4. O
4. 1 1 1 . Employ O
Employ 1 1 0 4. the O
the 0 1 0 Employ notion O
notion 0 0 0 the of O
of 0 0 0 notion normal O
normal 0 0 0 of forms O
forms 0 0 0 normal in O
in 0 0 0 forms a O
a 0 0 0 in relational O
relational 0 0 0 a database O
database 0 0 0 relational design O
design 0 0 1 database . O
. 1 0 1 design 5. O
5. 1 1 1 . Create O
Create 1 1 0 5. a O
a 0 1 0 Create relational O
relational 0 0 0 a database O
database 0 0 0 relational schema O
schema 0 0 0 database in O
in 0 0 0 schema SQL O
SQL 0 0 0 in that O
that 0 0 0 SQL incorporates O
incorporates 0 0 0 that key O
key 0 0 1 incorporates , O
, 1 0 0 key entity O
entity 0 1 0 , integrity O
integrity 0 0 1 entity , O
, 1 0 0 integrity and O
and 0 1 0 , referential O
referential 0 0 0 and integrity O
integrity 0 0 0 referential constraints O
constraints 0 0 1 integrity . O
. 1 0 1 constraints 6. O
6. 1 1 1 . Demonstrate O
Demonstrate 1 1 0 6. data O
data 0 1 0 Demonstrate definition O
definition 0 0 0 data in O
in 0 0 0 definition SQL O
SQL 0 0 0 in and O
and 0 0 0 SQL retrieve O
retrieve 0 0 0 and information O
information 0 0 0 retrieve from O
from 0 0 0 information a O
a 0 0 0 from database O
database 0 0 0 a using O
using 0 0 0 database the O
the 0 0 0 using SQL O
SQL 0 0 0 the SELECT O
SELECT 0 0 0 SQL statement O
statement 0 0 1 SELECT . O
. 1 0 1 statement 7. O
7. 1 1 1 . Use O
Use 1 1 0 7. a O
a 0 1 0 Use relational O
relational 0 0 0 a database O
database 0 0 0 relational management O
management 0 0 0 database system O
system 0 0 0 management to O
to 0 0 0 system build O
build 0 0 0 to a O
a 0 0 0 build database O
database 0 0 1 a . O
. 1 0 1 database Bibliography O
Bibliography 1 1 1 . . O
. 1 1 1 Bibliography Highly O
Highly 1 1 0 . recommended O
recommended 0 1 0 Highly reading O
reading 0 0 1 recommended . O
. 1 0 0 reading CONNOLLY O
CONNOLLY 0 1 1 . , B-PER
, 1 0 1 CONNOLLY T. O
T. 1 1 0 , and I-PER
and 0 1 0 T. BEGG O
BEGG 0 0 1 and , B-PER
, 1 0 1 BEGG C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Database O
Database 1 1 1 , Systems O
Systems 1 1 1 Database : O
: 1 1 1 Systems A O
A 1 1 1 : Practical O
Practical 1 1 1 A Approach O
Approach 1 1 0 Practical to O
to 0 1 1 Approach Design O
Design 1 0 1 to , O
, 1 1 1 Design Implementation O
Implementation 1 1 0 , and O
and 0 1 1 Implementation Management O
Management 1 0 1 and , O
, 1 1 1 Management Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth , O
, 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 , , O
, 1 0 1 Addison-Wesley 2005 O
2005 1 1 1 , . O
. 1 1 1 2005 Or O
Or 1 1 1 . . O
. 1 1 0 Or ELMASRI O
ELMASRI 0 1 1 . , B-PER
, 1 0 1 ELMASRI R. O
R. 1 1 0 , and I-PER
and 0 1 0 R. NAVATHE O
NAVATHE 0 0 1 and , B-PER
, 1 0 1 NAVATHE S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Fundamentals O
Fundamentals 1 1 0 , of O
of 0 1 1 Fundamentals Database O
Database 1 0 1 of Systems O
Systems 1 1 1 Database , O
, 1 1 1 Systems Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth 2004 O
2004 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 2004 . O
. 1 0 1 Addison-Wesley Or O
Or 1 1 1 . . O
. 1 1 0 Or SILBERSCHATZ O
SILBERSCHATZ 0 1 1 . , B-PER
, 1 0 1 SILBERSCHATZ A. O
A. 1 1 0 , KORTH I-PER
KORTH 0 1 1 A. , B-PER
, 1 0 0 KORTH H.F. O
H.F. 0 1 1 , , I-PER
, 1 0 0 H.F. SUDARSHAN O
SUDARSHAN 0 1 1 , , B-PER
, 1 0 1 SUDARSHAN S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Database O
Database 1 1 0 , system O
system 0 1 1 Database Concepts O
Concepts 1 0 1 system | O
| 1 1 1 Concepts Fourth O
Fourth 1 1 0 | edition O
edition 0 1 1 Fourth | O
| 1 0 1 edition 2002 O
2002 1 1 0 | McGraw O
McGraw 0 1 1 2002 Hill O
Hill 1 0 1 McGraw . O
. 1 1 0 Hill CONNOLLY O
CONNOLLY 0 1 1 . , B-PER
, 1 0 1 CONNOLLY T. O
T. 1 1 0 , and I-PER
and 0 1 0 T. BEGG O
BEGG 0 0 1 and , B-PER
, 1 0 1 BEGG C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Database O
Database 1 1 1 , Systems O
Systems 1 1 1 Database : O
: 1 1 1 Systems A O
A 1 1 1 : Practical O
Practical 1 1 1 A Approach O
Approach 1 1 0 Practical to O
to 0 1 1 Approach Design O
Design 1 0 1 to , O
, 1 1 1 Design Implementation O
Implementation 1 1 0 , and O
and 0 1 1 Implementation Management O
Management 1 0 1 and , O
, 1 1 1 Management Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth , O
, 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 , , O
, 1 0 1 Addison-Wesley 2005 O
2005 1 1 1 , . O
. 1 1 1 2005 Or O
Or 1 1 1 . . O
. 1 1 0 Or ELMASRI O
ELMASRI 0 1 1 . , B-PER
, 1 0 1 ELMASRI R. O
R. 1 1 0 , and I-PER
and 0 1 0 R. NAVATHE O
NAVATHE 0 0 1 and , B-PER
, 1 0 1 NAVATHE S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Fundamentals O
Fundamentals 1 1 0 , of O
of 0 1 1 Fundamentals Database O
Database 1 0 1 of Systems O
Systems 1 1 1 Database , O
, 1 1 1 Systems Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth 2004 O
2004 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 2004 . O
. 1 0 1 Addison-Wesley Or O
Or 1 1 1 . . O
. 1 1 0 Or SILBERSCHATZ O
SILBERSCHATZ 0 1 1 . , B-PER
, 1 0 1 SILBERSCHATZ A. O
A. 1 1 0 , KORTH I-PER
KORTH 0 1 1 A. , B-PER
, 1 0 0 KORTH H.F. O
H.F. 0 1 1 , , I-PER
, 1 0 0 H.F. SUDARSHAN O
SUDARSHAN 0 1 1 , , B-PER
, 1 0 1 SUDARSHAN S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Database O
Database 1 1 0 , system O
system 0 1 1 Database Concepts O
Concepts 1 0 1 system | O
| 1 1 1 Concepts Fourth O
Fourth 1 1 0 | edition O
edition 0 1 1 Fourth | O
| 1 0 1 edition 2002 O
2002 1 1 0 | McGraw O
McGraw 0 1 1 2002 Hill O
Hill 1 0 1 McGraw . O
. 1 1 0 Hill CONNOLLY O
CONNOLLY 0 1 1 . , B-PER
, 1 0 1 CONNOLLY T. O
T. 1 1 0 , and I-PER
and 0 1 0 T. BEGG O
BEGG 0 0 1 and , B-PER
, 1 0 1 BEGG C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Database O
Database 1 1 1 , Systems O
Systems 1 1 1 Database : O
: 1 1 1 Systems A O
A 1 1 1 : Practical O
Practical 1 1 1 A Approach O
Approach 1 1 0 Practical to O
to 0 1 1 Approach Design O
Design 1 0 1 to , O
, 1 1 1 Design Implementation O
Implementation 1 1 0 , and O
and 0 1 1 Implementation Management O
Management 1 0 1 and , O
, 1 1 1 Management Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth , O
, 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 , , O
, 1 0 1 Addison-Wesley 2005 O
2005 1 1 1 , . O
. 1 1 1 2005 Or O
Or 1 1 1 . . O
. 1 1 0 Or ELMASRI O
ELMASRI 0 1 1 . , B-PER
, 1 0 1 ELMASRI R. O
R. 1 1 0 , and I-PER
and 0 1 0 R. NAVATHE O
NAVATHE 0 0 1 and , B-PER
, 1 0 1 NAVATHE S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Fundamentals O
Fundamentals 1 1 0 , of O
of 0 1 1 Fundamentals Database O
Database 1 0 1 of Systems O
Systems 1 1 1 Database , O
, 1 1 1 Systems Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth 2004 O
2004 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 2004 . O
. 1 0 1 Addison-Wesley Or O
Or 1 1 1 . . O
. 1 1 0 Or SILBERSCHATZ O
SILBERSCHATZ 0 1 1 . , B-PER
, 1 0 1 SILBERSCHATZ A. O
A. 1 1 0 , KORTH I-PER
KORTH 0 1 1 A. , B-PER
, 1 0 0 KORTH H.F. O
H.F. 0 1 1 , , I-PER
, 1 0 0 H.F. SUDARSHAN O
SUDARSHAN 0 1 1 , , B-PER
, 1 0 1 SUDARSHAN S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Database O
Database 1 1 0 , system O
system 0 1 1 Database Concepts O
Concepts 1 0 1 system | O
| 1 1 1 Concepts Fourth O
Fourth 1 1 0 | edition O
edition 0 1 1 Fourth | O
| 1 0 1 edition 2002 O
2002 1 1 0 | McGraw O
McGraw 0 1 1 2002 Hill O
Hill 1 0 1 McGraw . O
. 1 1 0 Hill CONNOLLY O
CONNOLLY 0 1 1 . , B-PER
, 1 0 1 CONNOLLY T. O
T. 1 1 0 , and I-PER
and 0 1 0 T. BEGG O
BEGG 0 0 1 and , B-PER
, 1 0 1 BEGG C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Database O
Database 1 1 1 , Systems O
Systems 1 1 1 Database : O
: 1 1 1 Systems A O
A 1 1 1 : Practical O
Practical 1 1 1 A Approach O
Approach 1 1 0 Practical to O
to 0 1 1 Approach Design O
Design 1 0 1 to , O
, 1 1 1 Design Implementation O
Implementation 1 1 0 , and O
and 0 1 1 Implementation Management O
Management 1 0 1 and , O
, 1 1 1 Management Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth , O
, 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 , , O
, 1 0 1 Addison-Wesley 2005 O
2005 1 1 1 , . O
. 1 1 1 2005 Or O
Or 1 1 1 . . O
. 1 1 0 Or ELMASRI O
ELMASRI 0 1 1 . , B-PER
, 1 0 1 ELMASRI R. O
R. 1 1 0 , and I-PER
and 0 1 0 R. NAVATHE O
NAVATHE 0 0 1 and , B-PER
, 1 0 1 NAVATHE S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Fundamentals O
Fundamentals 1 1 0 , of O
of 0 1 1 Fundamentals Database O
Database 1 0 1 of Systems O
Systems 1 1 1 Database , O
, 1 1 1 Systems Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth 2004 O
2004 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 2004 . O
. 1 0 1 Addison-Wesley Or O
Or 1 1 1 . . O
. 1 1 0 Or SILBERSCHATZ O
SILBERSCHATZ 0 1 1 . , B-PER
, 1 0 1 SILBERSCHATZ A. O
A. 1 1 0 , KORTH I-PER
KORTH 0 1 1 A. , B-PER
, 1 0 0 KORTH H.F. O
H.F. 0 1 1 , , I-PER
, 1 0 0 H.F. SUDARSHAN O
SUDARSHAN 0 1 1 , , B-PER
, 1 0 1 SUDARSHAN S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Database O
Database 1 1 0 , system O
system 0 1 1 Database Concepts O
Concepts 1 0 1 system | O
| 1 1 1 Concepts Fourth O
Fourth 1 1 0 | edition O
edition 0 1 1 Fourth | O
| 1 0 1 edition 2002 O
2002 1 1 0 | McGraw O
McGraw 0 1 1 2002 Hill O
Hill 1 0 1 McGraw . O
. 1 1 0 Hill CONNOLLY O
CONNOLLY 0 1 1 . , B-PER
, 1 0 1 CONNOLLY T. O
T. 1 1 0 , and I-PER
and 0 1 0 T. BEGG O
BEGG 0 0 1 and , B-PER
, 1 0 1 BEGG C. O
C. 1 1 1 , , I-PER
, 1 1 1 C. Database O
Database 1 1 1 , Systems O
Systems 1 1 1 Database : O
: 1 1 1 Systems A O
A 1 1 1 : Practical O
Practical 1 1 1 A Approach O
Approach 1 1 0 Practical to O
to 0 1 1 Approach Design O
Design 1 0 1 to , O
, 1 1 1 Design Implementation O
Implementation 1 1 0 , and O
and 0 1 1 Implementation Management O
Management 1 0 1 and , O
, 1 1 1 Management Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth , O
, 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 , , O
, 1 0 1 Addison-Wesley 2005 O
2005 1 1 1 , . O
. 1 1 1 2005 Or O
Or 1 1 1 . . O
. 1 1 0 Or ELMASRI O
ELMASRI 0 1 1 . , B-PER
, 1 0 1 ELMASRI R. O
R. 1 1 0 , and I-PER
and 0 1 0 R. NAVATHE O
NAVATHE 0 0 1 and , B-PER
, 1 0 1 NAVATHE S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Fundamentals O
Fundamentals 1 1 0 , of O
of 0 1 1 Fundamentals Database O
Database 1 0 1 of Systems O
Systems 1 1 1 Database , O
, 1 1 1 Systems Fourth O
Fourth 1 1 0 , edition O
edition 0 1 1 Fourth 2004 O
2004 1 0 0 edition Addison-Wesley O
Addison-Wesley 0 1 1 2004 . O
. 1 0 1 Addison-Wesley Or O
Or 1 1 1 . . O
. 1 1 0 Or SILBERSCHATZ O
SILBERSCHATZ 0 1 1 . , B-PER
, 1 0 1 SILBERSCHATZ A. O
A. 1 1 0 , KORTH I-PER
KORTH 0 1 1 A. , B-PER
, 1 0 0 KORTH H.F. O
H.F. 0 1 1 , , I-PER
, 1 0 0 H.F. SUDARSHAN O
SUDARSHAN 0 1 1 , , B-PER
, 1 0 1 SUDARSHAN S. O
S. 1 1 1 , , I-PER
, 1 1 1 S. Database O
Database 1 1 0 , system O
system 0 1 1 Database Concepts O
Concepts 1 0 1 system | O
| 1 1 1 Concepts Fourth O
Fourth 1 1 0 | edition O
edition 0 1 1 Fourth | O
| 1 0 1 edition 2002 O
2002 1 1 0 | McGraw O
McGraw 0 1 1 2002 Hill O
Hill 1 0 1 McGraw . O
. 1 1 1 Hill University O
University 1 1 0 . of O
of 0 1 1 University Essex O
Essex 1 0 1 of : O
: 1 1 1 Essex : O
: 1 1 1 : Module O
Module 1 1 1 : Directory O
Directory 1 1 0 Module detail O
detail 0 1 1 Directory . O
. 1 0 0 detail myEssex O
myEssex 0 1 1 . . O
. 1 0 0 myEssex WebMail O
WebMail 0 1 1 . . O
. 1 0 1 WebMail Module O
Module 1 1 1 . Directory O
Directory 1 1 0 Module detail O
detail 0 1 1 Directory . O
. 1 0 0 detail CE162-4-SP O
CE162-4-SP 0 1 1 . : B-COR
: 1 0 0 CE162-4-SP DIGITAL O
DIGITAL 0 1 0 : ELECTRONIC O
ELECTRONIC 0 0 0 DIGITAL SYSTEMS O
SYSTEMS 0 0 1 ELECTRONIC . O
. 1 0 1 SYSTEMS Year O
Year 1 1 1 . : O
: 1 1 1 Year 2010/11 O
2010/11 1 1 1 : . O
. 1 1 1 2010/11 Department O
Department 1 1 1 . : O
: 1 1 1 Department Computer O
Computer 1 1 1 : Science O
Science 1 1 0 Computer and O
and 0 1 1 Science Electronic O
Electronic 1 0 1 and Engineering O
Engineering 1 1 1 Electronic ( O
( 1 1 1 Engineering School O
School 1 1 0 ( of O
of 0 1 1 School ) O
) 1 0 1 of . O
. 1 1 1 ) Essex O
Essex 1 1 0 . credit O
credit 0 1 1 Essex : O
: 1 0 1 credit 15 O
15 1 1 1 : . O
. 1 1 0 15 ECTS O
ECTS 0 1 0 . credit O
credit 0 0 1 ECTS : O
: 1 0 1 credit 7.5 O
7.5 1 1 1 : . O
. 1 1 1 7.5 Available O
Available 1 1 0 . to O
to 0 1 0 Available year( O
year( 0 0 0 to s O
s 0 0 1 year( ) O
) 1 0 0 s of O
of 0 1 0 ) study O
study 0 0 1 of : O
: 1 0 1 study . O
. 1 1 1 : Staff O
Staff 1 1 1 . Supervisor O
Supervisor 1 1 1 Staff : O
: 1 1 1 Supervisor Dr O
Dr 1 1 1 : T O
T 1 1 1 Dr Dennis B-PER
Dennis 1 1 1 T . I-PER
. 1 1 1 Dennis Teaching O
Teaching 1 1 1 . Staff O
Staff 1 1 1 Teaching : O
: 1 1 1 Staff Dr O
Dr 1 1 1 : T O
T 1 1 1 Dr Dennis B-PER
Dennis 1 1 1 T . I-PER
. 1 1 1 Dennis Contact O
Contact 1 1 0 . details O
details 0 1 1 Contact : O
: 1 0 1 details General O
General 1 1 1 : Office O
Office 1 1 1 General , O
, 1 1 0 Office email O
email 0 1 1 , : O
: 1 0 0 email ces-genoffice O
ces-genoffice 0 1 1 : ( O
( 1 0 0 ces-genoffice non-Essex O
non-Essex 0 1 0 ( users O
users 0 0 0 non-Essex should O
should 0 0 0 users add O
add 0 0 1 should @essex O
@essex 1 0 1 add .ac.uk O
.ac.uk 1 1 0 @essex to O
to 0 1 0 .ac.uk create O
create 0 0 0 to full O
full 0 0 0 create e-mail O
e-mail 0 0 0 full address O
address 0 0 1 e-mail ) O
) 1 0 1 address , O
, 1 1 1 ) Telephone O
Telephone 1 1 1 , 01206 O
01206 1 1 1 Telephone 872770 O
872770 1 1 1 01206 . O
. 1 1 1 872770 Module O
Module 1 1 0 . is O
is 0 1 0 Module taught O
taught 0 0 0 is during O
during 0 0 0 taught the O
the 0 0 0 during following O
following 0 0 0 the terms O
terms 0 0 1 following . O
. 1 0 1 terms Autumn O
Autumn 1 1 1 . Spring O
Spring 1 1 1 Autumn Summer O
Summer 1 1 1 Spring . O
. 1 1 1 Summer Module O
Module 1 1 1 . Description O
Description 1 1 1 Module . O
. 1 1 1 Description This O
This 1 1 0 . module O
module 0 1 0 This develops O
develops 0 0 0 module the O
the 0 0 0 develops fundamental O
fundamental 0 0 0 the concepts O
concepts 0 0 0 fundamental introduced O
introduced 0 0 0 concepts in O
in 0 0 0 introduced the O
the 0 0 1 in Autumn O
Autumn 1 0 0 the term O
term 0 1 0 Autumn module O
module 0 0 1 term , O
, 1 0 1 module Digital O
Digital 1 1 1 , Systems O
Systems 1 1 1 Digital Architecture O
Architecture 1 1 1 Systems , O
, 1 1 0 Architecture CE161 O
CE161 0 1 1 , . O
. 1 0 1 CE161 We O
We 1 1 0 . examine O
examine 0 1 0 We how O
how 0 0 0 examine data O
data 0 0 0 how are O
are 0 0 0 data represented O
represented 0 0 0 are within O
within 0 0 0 represented digital O
digital 0 0 0 within systems O
systems 0 0 1 digital , O
, 1 0 0 systems including O
including 0 1 0 , floating O
floating 0 0 0 including point O
point 0 0 1 floating , O
, 1 0 1 point 'text O
'text 1 1 1 , ' O
' 1 1 0 'text and O
and 0 1 1 ' 'data O
'data 1 0 1 and ' O
' 1 1 0 'data files O
files 0 1 1 ' , O
, 1 0 0 files and O
and 0 1 0 , how O
how 0 0 0 and the O
